Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"E Li, D Briley, G Gorn",Moving hands move mind: embodied gentleness effect,2013,Proceedings of the 7th Global Business and Social …,,,"https://scholar.google.com/scholar?cites=4868342143411071899&as_sdt=2005&sciodt=0,5&hl=en",152,3/10/20 11:56,CITATION,,,,,,,,1,0.14,0,3,7,
1,"PT Gilchrist, S Schnall",The paradox of moral cleansing: when physical cleansing leads to increased contamination concerns,2018,Journal of behavior therapy and experimental …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0005791617301507,"https://scholar.google.com/scholar?cites=15808188038013762692&as_sdt=2005&sciodt=0,5&hl=en",153,3/10/20 11:56,,,,,,,,,1,0.5,1,2,2,"Background and objectives Moral threats, including threats to moral self-worth, have been associated with contamination concerns. Paradoxically, although self-cleansing provides temporary relief, it can worsen feelings of contamination. Self-affirmation might be an …"
1,MH Lin,Individual differences in the impact of odor-induced emotions on consumer behavior,2014,,lib.dr.iastate.edu,https://lib.dr.iastate.edu/etd/13722/,"https://scholar.google.com/scholar?cites=7869976740213762107&as_sdt=2005&sciodt=0,5&hl=en",154,3/10/20 11:56,,,,,,,,,1,0.17,1,1,6,"The focus of this dissertation is to understand the role of olfaction (sense of smell) in consumer behavior. The close relationship between olfaction and emotions is the center of this dissertation, examining not only the impact of odors or olfactory imagery induced …"
1,S Suchan,Hochzeiten,2018,Psychologie der Rituale und Bräuche,Springer,https://link.springer.com/chapter/10.1007/978-3-662-56219-2_11,"https://scholar.google.com/scholar?cites=14002292858859241863&as_sdt=2005&sciodt=0,5&hl=en",155,3/10/20 11:56,,,,,,,,,1,0.5,1,1,2,"Die Hochzeit stellt kulturübergreifend ein bedeutsames Übergangsritual dar. Dabei hat sie in manchen Ländern eine besonders starke soziale Symbolfunktion. Ihre Rituale ebnen den Übergang zwischen zwei Lebensabschnitten und geben Halt in einer Zeit, die von …"
0,J Littlemore,Metaphors in the Mind,2019,,books.google.com,https://books.google.com/books?hl=en&lr=&id=ZCmhDwAAQBAJ&oi=fnd&pg=PR10&ots=MJ4Nw3Kd7W&sig=wf-Z5tT73tglF-HmSTBNH1_98Eg,,156,3/10/20 11:56,BOOK,,,,,,,,0,0,0,1,1,"Abstract concepts are often embodied through metaphor. For example, we talk about moving through time in metaphorical terms, as if we were moving through space, allowing us to'look back'on past events. Much of the work on embodied metaphor to date has assumed a single …"
0,P Britton Reese…,Cognitive Dissonance of Graduate Students During Clinical Sessions of a Literacy Program: Types of Episodes and their Resolution,2019,Teaching and Learning …,ir.library.illinoisstate.edu,https://ir.library.illinoisstate.edu/tlcsd/vol3/iss2/5/,,157,3/10/20 11:56,,,,,,,,,0,0,0,2,1,This study provided an authentic context for examining cognitive dissonance of graduate students who were learning clinical skills in a six-week language and literacy project designed for young children. These student-clinicians received instruction four days a week …
0,W Yi,Is There Sensory Prototype?: Focusing on Musical Cue effect on Behaviors related to Size,,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/aa86/acb2c9df60166c1c986ebcd8ed9c40c0f65a.pdf,,158,3/10/20 11:56,PDF,,,,,,,,0,0,0,1,,"In this dissertation, musical cue effects were investigated based on embodied cognition, specifically with metaphoric cognitive perspectives. Also related embodied cognitive concept of sensory prototype was discussed. As a low hierarchical concept under embodied …"
0,J Engle,A Comparison of ACT Values Procedures to Increase Valued Behaviors,2017,,scholarworks.unr.edu,https://scholarworks.unr.edu/handle/11714/2044,,159,3/10/20 11:56,,,,,,,,,0,0,0,1,3,"In Acceptance and Commitment Therapy (ACT), therapists use various procedures to identify and clarify clients' personal values with the aim of increasing engagement in valued behaviors. This study sought to determine the relative effectiveness of two common values …"
0,"JL Engle, VM Follette",An experimental comparison of two Acceptance and Commitment Therapy (ACT) values exercises to increase values-oriented behavior,2018,Journal of contextual behavioral science,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212144718300619,,160,3/10/20 11:56,,,,,,,,,0,0,0,2,2,"Abstract In Acceptance and Commitment Therapy (ACT), identifying values is central to effective treatment. Therapeutic values exercises have generally focused on the identification of core values. However, some values exercises include the additional step of …"
0,DC Smit,Reimagining the birth of the Messiah and his forerunner in Luke's gospel: a sociorhetorical interpretation,2019,,open.uct.ac.za,https://open.uct.ac.za/handle/11427/30986,,161,3/10/20 11:56,,,,,,,,,0,0,0,1,1,"This thesis investigates Luke's portrayal of the subordination of John, the son of Zechariah and Elizabeth, to Jesus the Messiah in Luke 1–2. A detailed analysis of the opening-middleclosing textures of the Lukan text brings to the fore a clear structural juxtaposing and …"
0,J Rotman,On the One Hand and On the Other: The Effect of Embodying Balance and Uncertainty Orientation on the Confirmation Bias,2012,,ir.lib.uwo.ca,https://ir.lib.uwo.ca/etd/675/,,162,3/10/20 11:56,,,,,,,,,0,0,0,1,8,"The moderating effects of embodied cognition and uncertainty orientation were examined in relation to the confirmation bias. Specifically, the alternate movement of both hands palms up, which often accompanies the expression “on the one hand, and on the other” relating to …"
0,"E Akpinar, J Berger",How Senses Shape Language,,,,,,163,3/10/20 11:56,CITATION,,,,,,,,0,0,0,2,,
0,C Zarpentine,"Fragmentation of Moral Psychology: Reason, Emotion, Motivation and Moral Judgment in Ethics and Science",2011,,diginole.lib.fsu.edu,https://diginole.lib.fsu.edu/islandora/object/fsu%3A168732,,164,3/10/20 11:56,,,,,,,,,0,0,0,1,9,"Increasingly, psychologists and neuroscientists have become interested in moral psychology and moral judgment. Despite this, much of moral philosophy remains isolated from this empirical research. I seek to integrate these two literatures. Drawing on a wide …"
0,"A Körner, F Strack",Conditions for the clean slate effect after success or failure,2019,The Journal of social psychology,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/00224545.2018.1454881,,165,3/10/20 11:56,,,,,,,,,0,0,0,2,1,"The act of physically cleaning one's hands may reduce the impact of past experiences, termed clean-slate effect. Cleaning was found to affect negative, neutral, and mildly positive states. We extend this influence to success, a self-serving state. We manipulated success vs …"
0,T Schardl,EASTERN DISTRICT OF CALIFORNIA DEFENSE BAR MONTHLY TRAINING,,,,,,166,3/10/20 11:56,CITATION,,,,,,,,0,0,0,1,,
0,N Humphrey,It takes a thief to catch a thief,2011,Behavioral and Brain Sciences,cambridge.org,https://www.cambridge.org/core/journals/behavioral-and-brain-sciences/article/it-takes-a-thief-to-catch-a-thief/A8885CB06D9C9901CB1809B8A52A3F37,,167,3/10/20 11:56,,,,,,,,,0,0,0,1,9,Von Hippel & Trivers (VH&T) dismiss in a couple of pages the possible costs of self-deception. But there is a downside to self-deception that they do not consider. This is the loss of psychological insight into deceit by others that blindness to deceit by oneself is likely …
0,T Stemmler,Just do it! Guilt as a moral intuition to cooperate-A parallel constraint satisfaction approach,2012,,opus.bibliothek.uni-wuerzburg.de,https://opus.bibliothek.uni-wuerzburg.de/frontdoor/index/index/docId/6364,,168,3/10/20 11:56,,,,,,,,,0,0,0,1,8,"Why be nice when selfishness pays? The reason may be that selfishness not always pays, and the perception of a moral shortfall is often accompanied by negative feelings (Frank, 1988, 2006; Haidt, 2003; Keltner, Horberg, & Oveis, 2006; Tangney & Dearing, 2002; …"
0,JP Hukkinen,Less is More–The Paradox of Choice in Search-Engine Use,2011,Instructor,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/3652/22ba0f5f8c80e36dbae2e7638e11d50c77ae.pdf,,169,3/10/20 11:56,PDF,,,,,,,,0,0,0,1,9,"Imagine following: You want to buy cheap airline tickets for a weekend trip to Amsterdam online. Confident with the ease of information access on the World Wide Web, you go to your favorite search-engine, type in the keywords-you get thousands or tens of thousands of web …"
0,"Y WANG, Y GONG, Y LI",The mental mechanism of immoral contagion and its effects,2019,Advances in Psychological Science,journal.psych.ac.cn,http://journal.psych.ac.cn/xlkxjz/EN/abstract/abstract4660.shtml,,170,3/10/20 11:56,,,,,,,,,0,0,0,3,1,"Immoral contagion refers to the process where a moral transgressor as a source of contagion directly or with the help of a morally neutral agent indirectly transfers the negative moral essence to a target, causing emotional, cognitive or physiological changes. The …"
0,J Rentfrow,Part I PBS Tripos PBS 1: Introduction to Psychology 2013/14 Paper Guide,,Social Psychology,,,,171,3/10/20 11:56,CITATION,,,,,,,,0,0,0,1,,
0,"M Forstmann, C Sagioglou",Religious concept activation attenuates cognitive dissonance reduction in free-choice and induced compliance paradigms,2020,The Journal of social psychology,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/00224545.2019.1609400,,172,3/10/20 11:56,,,,,,,,,0,0,0,2,1,"Past research suggests that religion imbues people with a sense of certainty–via an increase in personal control, by providing meaning in life, or by activating associated norms. Based on findings suggesting that uncertainty and cognitive dissonance share many …"
0,L Luu,Self-Consistency in Sequential Decision-Making,2018,,search.proquest.com,http://search.proquest.com/openview/86015d249c4897928ed9b3c2ed468d23/1?pq-origsite=gscholar&cbl=18750&diss=y,,173,3/10/20 11:56,,,,,,,,,0,0,0,1,2,Human decisions are rarely made in isolation. We typically have to make a sequence of decisions to reach a goal. Studies in economics and cognitive psychology have shown that making a decision may result in several biases in subsequent judgments. Similar biases …
0,WS Lee,"Psychological Consequences of Embodied and Metaphorical Thinking: Empirical Properties, Theoretical Implications, and Future Directions.",2012,,deepblue.lib.umich.edu,https://deepblue.lib.umich.edu/handle/2027.42/96140,,174,3/10/20 11:56,,,,,,,,,0,0,0,1,8,"The nature of mental life, especially its relation to the physical body, has intrigued philosophers of mind for centuries. It is at the core of psychological interest, too. Perspectives varied over the years, and only recently have we been able to make a wide …"
0,"S Kitayama, S Tompson, HF Chua",A paper prepared for the 2013 Sydney symposium of social psychology,,sydneysymposium.unsw.edu.au,,http://www.sydneysymposium.unsw.edu.au/2013/chapters/KitayamaSSSP2013.pdf,,175,3/10/20 11:56,PDF,,,,,,,,0,0,0,3,,"Page 1. 1 A paper prepared for the 2013 Sydney symposium of social psychology Neuro-cultural Mechanisms of Choice-Justification: Culture, Dissonance, and the Brain Shinobu Kitayama Steve Tompson Hannah Faye Chua University of Michigan Page 2. 2 Neuro-cultural Mechanisms of …"
0,"B Buttliere, J Wicherts","Opinions on the value of direct replication: A survey of 2,000 psychologists",2018,,psyarxiv.com,https://psyarxiv.com/z9kx6/,,176,3/10/20 11:56,,,,,,,,,0,0,0,2,2,"A major debatehas emerged in Psychology on the merits of direct replication, with much discussion but little empirical data. Here we conducted a survey among 2,056 psychologists to gather opinions on several important themes in the debate such as: whether direct …"
0,ES Daniel Jr,Cloudy with a Chance of Endorsements: Analyzing Vaping Communities through Taylor's Strategy Wheel and Parasocial Interactions,2017,,library.ndsu.edu,https://library.ndsu.edu/ir/handle/10365/25935,,177,3/10/20 11:56,,,,,,,,,0,0,0,1,3,The purpose of this dissertation is to launch a greater understanding of Taylor's Six-Segment Strategy Wheel (SSSW) and how it might pair with purchasing intentions with the use of parasocial interactions and celebrity endorsements. Recent research findings have …
0,W Yi,Is There Sensory Prototype?: Focusing on Musical Cue effect on 2-Dimensional Behaviors related to Size,,researchgate.net,,https://www.researchgate.net/profile/Wooyong_Yi/publication/316102722_Is_There_Sensory_Prototype_Focusing_on_Musical_Cue_effect_on_2-Dimensional_Behaviors_related_to_Size/links/58f080b20f7e9b6f82dbf92a/Is-There-Sensory-Prototype-Focusing-on-Musical-Cue-effect-on-2-Dimensional-Behaviors-related-to-Size.pdf,,178,3/10/20 11:56,PDF,,,,,,,,0,0,0,1,,"1. Background It has been several decades since the embodied cognitive paradigm started, along with many studies and findings of empirical evidences under this paradigm. Now, embodied cognition (EC) is not only a paradigm which is a small group of scientist propones …"
0,"F Kock, T Ringberg",Embodied cognition effects on tourist behavior,2019,Annals of Tourism Research,kystognaturturisme.dk,https://www.kystognaturturisme.dk/media/2093/embodied-cognition-effects-on-tourist-behavior.pdf,,179,3/10/20 11:56,PDF,,,,,,,,0,0,0,2,1,"Tourists are exposed to various unfamiliar sensory experiences when travelling, such as sounds, touches, tastes and temperatures. Barsalou (2008) documents that sensory experiences and bodily feelings serve as unique sources of tacit information that influence …"
0,SWSLN Schwarz,Wiping the Slate Clean: Psychological Consequences of Physical Cleansing,,,,,,180,3/10/20 11:56,CITATION,,,,,,,,0,0,0,1,,
0,"E Akpinar, J Berger",How Senses Shape Language: The Cultural Success of Sensory Metaphors,,,,,,181,3/10/20 11:56,CITATION,,,,,,,,0,0,0,2,,
0,LAN van de Wijdeven,The underlying effect of physical cleansing in a moral threat situation,2014,,dspace.library.uu.nl,https://dspace.library.uu.nl/handle/1874/289692,,182,3/10/20 11:56,,,,,,,,,0,0,0,1,6,"In two experiments, we aimed to discover whether the beneficial effect of physical cleansing in a moral confrontation can be best explained by a moral buffer, which provides a boost to the moral self-image (Zhong & Liljenquist, 2006), or by a clean slate, which washes away …"
0,KA Cerulo,Embodied Cognition,2019,The Oxford Handbook of Cognitive Sociology,books.google.com,https://books.google.com/books?hl=en&lr=&id=9CaeDwAAQBAJ&oi=fnd&pg=PA81&ots=M3WYu7Ze-h&sig=XL8fa_eL0x7v0TTZxCbEO7Skk8s,,183,3/10/20 11:56,,,,,,,,,0,0,0,1,1,"Thinking... how exactly does it occur? The question is age old, and answers abound. Some—including neurologists, cognitive psychologists, evolutionary biologists, and computer scientists—attend almost exclusively to neural operations; they tie the structure and function …"
0,M Kwon,""" Going against the flow"": the effects of dynamic orientational metaphors on consumer choice and persuasion",2015,,ideals.illinois.edu,https://www.ideals.illinois.edu/handle/2142/89103,,184,3/10/20 11:56,,,,,,,,,0,0,0,1,5,Past research shows that bodily experiences can activate concepts to which they are metaphorically linked and can influence judgments in other unrelated domains. Although some studies have focused on experiences that have a direct semantic correspondence to …
0,T Stemmler,Just do it! Guilt as a moral intuition to cooperate,,d-nb.info,,https://d-nb.info/1029973539/34,,185,3/10/20 11:56,PDF,,,,,,,,0,0,0,1,,"Why be nice when selfishness pays? The reason may be that selfishness not always pays, and the perception of a moral shortfall is often accompanied by negative feelings (Frank, 1988, 2006; Haidt, 2003; Keltner, Horberg, & Oveis, 2006; Tangney & Dearing, 2002; …"
0,"D Good, W Hardeman, I Kellar, S Schnall, T Zarkadi",Faculty of Social and Political Sciences Part II Paper guide for the academic year 2011-2012 Psy 1–Social Psychology,,,,,,186,3/10/20 11:56,CITATION,,,,,,,,0,0,0,5,,
0,HE Mann,An Honest Dissertation: Exploring the Roles of Culture and Character in Shaping Individual Dishonesty,2015,,dukespace.lib.duke.edu,http://dukespace.lib.duke.edu/dspace/bitstream/handle/10161/9829/Mann_duke_0066D_12764.pdf;sequence=1,,187,3/10/20 11:56,PDF,,,,,,,,0,0,0,1,5,"Page 1. i v An Honest Dissertation: Exploring the Roles of Culture and Character in Shaping Individual Dishonesty by Heather Elizabeth Mann Department of Psychology and Neuroscience Duke University Date:_____ Approved: _____ Dan Ariely, Co-Supervisor _____ Scott Huettel …"
0,"PBN Bloom, S Kimhi, S Fachter…",Coping with Moral Threat: Moral Judgment amid War on Terror,2019,Journal of Conflict …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0022002719854209,,188,3/10/20 11:56,,,,,,,,,0,0,0,4,1,"Moral dilemmas amid war on terrorism include repeated harsh moral choices, which often pose threats to one's moral image. Given that people strive to view themselves as moral, how do they cope with such morally compromising decisions? We suggest and test two …"
0,KL Schwader,The Potential of Physical Cleansing for Goal Disengagement: An Embodied Cognition Approach,2013,,search.proquest.com,http://search.proquest.com/openview/0cf3e6a80ca99fa538608193815cbd41/1?pq-origsite=gscholar&cbl=18750&diss=y,,189,3/10/20 11:56,BOOK,,,,,,,,0,0,0,1,7,"Goal disengagement frequently benefits motivational efficiency and psychological well-being and this is well documented in prior research, particularly in the case of unattainable goals (eg, Wrosch, Scheier, Miller, Schulz, & Carver, 2003; Wrosch & Heckhausen, 1999) …"
0,"DM Yang, GH Lee, BK Lee",The Interaction Effect of Luck Experience and Hand Washing on Variety Seeking Behavior,2017,Korean Journal of the Science of …,koreascience.or.kr,http://www.koreascience.or.kr/article/JAKO201723840541836.page,,190,3/10/20 11:56,,,,,,,,,0,0,0,3,3,"Although previous studies have emphasized factors affecting people's variety-seeking behavior, research has not been performed to examine the interaction effect of good-bad luck and embodied cognition (hand washing) on variety-seeking behavior. Experience of …"
0,C Esin,Düşüncelerim grip kaptı. Haydi kupa çektirmeye…,,blog.milliyet.com.tr,,http://blog.milliyet.com.tr/dusuncelerim-grip-kapti-haydi-kupa-cektirmeye--/Blog/?BlogNo=489146,,191,3/10/20 11:56,HTML,,,,,,,,0,0,0,1,,"Kırık bitter çikolata almaya tatlıcıya girdim. Buzdolabının tezgahında keşküller, kazan dipleri, sütlaçlar, aşureler dizi dizi duruyorlardı. İki tane aşure aldım. Aşureye dayanamam, her gün üç tane yiyebilirim. Hatta aşureyle yaşama imkanı olsa keşke. Hesabı ödeyip dükkandan …"
0,S Suchan,Einleitung–112 Beschreibung und geschichtliche Entwicklung–112,2018,Psychologie der Rituale und Bräuche: 30 Riten und …,books.google.com,https://books.google.com/books?hl=en&lr=&id=r5JUDwAAQBAJ&oi=fnd&pg=PA111&ots=PODcxpr9Kr&sig=RnVWH1uKt-avvbugiRryAscQ7SE,,192,3/10/20 11:56,,,,,,,,,0,0,0,1,2,"Die Hochzeit ist in vielen Kulturen eines der wichtigsten, wenn nicht gar das wichtigste Übergangsritual des Lebens. Sie hat rechtliche, religiöse, finanzielle sowie soziale Bedeutung und setzt sich aus vielen rituellen Handlungen zusammen. Dabei ist davon …"
0,"P Briñol, B Paredes, B Gandarillas",Introduction to meta-cognitive processes of thought separation: an illustrative overview/Introducción a los procesos metacognitivos de separación del propio …,2019,Revista de Psicología Social,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/02134748.2019.1651023,,193,3/10/20 11:56,,,,,,,,,0,0,0,3,1,The main goal of this introductory article is to provide an overview of some of the main empirical illustrations relevant to the psychology of separating from one's thoughts. Separating from our own thoughts often involves thinking about our own thoughts (meta …
0,"冯茵, 周榕",空间线索范式下二语动词加工的具身认知效应,2019,外语学刊,210.46.97.215,http://210.46.97.215/manage/upload/201936/20193611434548.pdf,,194,3/10/20 11:56,PDF,,,,,,,,0,0,0,2,1,"从具身认知及体验哲学的视角, 以空间线索为范式, 探讨动词具身相对性, 空间表征, 二语水平以及刺激间隔(SOA) 对二语学习者英语动词加工的影响. 实验1 发现, 短时SOA 条件下空间线索对高具身动词加工产生显著干扰, 具身相对性与空间一致性存在显著交互作用 …"
0,"김지호, 채은혜, 신지연",심리적 온도가 사회적 소비에 미치는 영향: 체화된 인지를 중심으로,2015,사회과학 담론과 정책,dbpia.co.kr,http://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE06545462,,195,3/10/20 11:56,,,,,,,,,0,0,0,3,5,"제품 자체가 가지고 있는 속성이 아닌 주변에 존재하는 환경적 요소들 역시도 소비자들의 최종 구매결정에 영향을 미친다는 것에는 누구나 동의한다. 직접적인 점원의 설득부터 시작해서 제품들이 정렬되어 있는 상태, 그리고 매장 내에서 흘러나오고 있는 배경음악과 이리저리 …"
0,R Busch,Washing away your decisions,2012,,othes.univie.ac.at,http://othes.univie.ac.at/19851/,,196,3/10/20 11:56,,,,,,,,,0,0,0,1,8,Emerging evidence has shown that hand washing not only takes an effect on dirt it also removes moral transgressions and postdecisional dissonance. Centralised negative traces of behavior can easily be dispersed by physical cleansing. This research examines the …
0,"B Paredes, JJ Guyer, P Briñol…",Subtle priming of subtraction versus addition: a spill-over effect of math/La inducción sutil de sumar vs. restar: un efecto indirecto de las matemáticas,2019,Revista de Psicología …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/02134748.2019.1649890,,197,3/10/20 11:56,,,,,,,,,0,0,0,4,1,"Studies on bias correction have often used blatant inductions to motivate people to reduce the mental impact of perceived biases. In the current research, we test a relatively unexplored, subtle way of inducing bias correction based on the activation of different …"
0,AM Timpanaro,Mudanças de opinião em Redes Complexas,2012,,teses.usp.br,http://www.teses.usp.br/teses/disponiveis/43/43134/tde-11032013-103856/en.php,,198,3/10/20 11:56,,,,,,,,,0,0,0,1,8,"Nos últimos anos, uma míriade de modelos de propagação de opinião foram propostos, motivados pelo interesse crescente dos físicos por problemas interdisciplinares tanto em sociologia, quanto em economia e biologia. Um dos objetivos desse trabalho é unificar …"
0,А Марков,Нейроны соревнуются за право запоминать Воспоминания можно увидеть под микроскопом…… и считать с томограммы Память закрепляется во сне …,,batrachos.com,,"https://batrachos.com/sites/default/files/pictures/Books/Markov_2011_E%60volyutsiya%20cheloveka_2_Obez'yany%60,neyrony%60,dusha.pdf",,199,3/10/20 11:56,PDF,,,,,,,,0,0,0,1,,"В заключительной главе дарвиновского"" Происхождения видов"" есть примечательный прогноз:"" В будущем, я предвижу, откроется еще новое важное поле исследования. Психология будет прочно основана на необходимости приобретения каждого …"
0,"王悦, 龚园超, 李莹",不道德传染的心理机制及其影响: 道德心理研究新视角,2018,心理科学进展,,,,200,3/10/20 11:56,CITATION,,,,,,,,0,0,0,3,2,
0,"양덕모, 이국희, 이병관",운 경험과 손 씻기의 상호작용이 다양성 추구 행동에 미치는 효과,2017,감성과학,db.koreascholar.com,http://db.koreascholar.com/article?code=329970,,201,3/10/20 11:56,,,,,,,,,0,0,0,3,3,"Although previous studies have emphasized factors affecting people's variety-seeking behavior, research has not been performed to examine the interaction effect of good-bad luck and embodied cognition (hand washing) on variety-seeking behavior. Experience of …"
0,"王悦, 龚园超, 李莹",不道德传染的心理机制及其影响,2019,心理科学进展,journal.psych.ac.cn,http://journal.psych.ac.cn/xlkxjz/article/2019/1671-3710/1671-3710-27-4-700.shtml,,202,3/10/20 11:56,HTML,,,,,,,,0,0,0,3,1,"摘要不道德传染, 是指道德违法者作为传染源将消极道德品质直接传递给传染对象, 或先传递给道德中性物品, 再由此物品传递给受传染对象, 引起其情绪, 认知, 生理等方面变化的过程. 本文主要讨论了不道德传染发生的心理机制——厌恶 …"
0,"조성완, 김희진, 윤성아",방향의 은유적 표현이 소비자 평가에 미치는 영향: 소비자목표의 조절효과를 중심으로,2012,마케팅연구,dbpia.co.kr,http://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE02466557,,203,3/10/20 11:56,,,,,,,,,0,0,0,3,8,"소비자의 선택에 영향을 주는 요소 중 하나가"" 거리"" 이다. 같은 제품이나 상점이라면, 소비자들은 가깝고 쉽게 접근할 수 있는 곳에 위치한 것을, 멀고 접근이 어려운 곳에 위치한 것보다 선호한다. 기존의 심리학, 마케팅연구들은 사람의"" 거리"" 에 대한 인지 (심리적 거리) 는 …"
0,"山田陽平, 仲嶺真, 平田佐智子, 永井聖剛…",捨てる動作が記憶に及ぼす影響,2014,,nara-edu.repo.nii.ac.jp,https://nara-edu.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=12687&item_no=1&page_id=13&block_id=21,,204,3/10/20 11:56,,,,,,,,,0,0,0,5,6,"抄録 We report an experiment examining whether disposal action can cause forgetting. Participants first studied a list of 15 strongest associates written on the paper and then, the paper was either rumpled up and tossed in the trash or pocketed. Finally, participants were …"
0,AM Andrejević,Physical manifestation of death in Macbeth,2017,Zbornik radova Filozofskog fakulteta u Prištini,scindeks.ceon.rs,http://scindeks.ceon.rs/article.aspx?artid=0354-32931704219A,,205,3/10/20 11:56,,,,,,,,,0,0,0,1,3,"Murders, wars, blood, severed heads, natural disasters, but also supernatural phenomena such as ghosts, witches, and prophecies dominate Shakespeare's tragedy Macbeth. If we consider the abundance of images of darkness, fear, and nightmares too, it is difficult to …"
0,"T Baumann, C Piesbergen, E Vant, I Tominschek",Kognitive Dissonanz nach Entscheidungen und psychische Erkrankungen,2014,Psychotherapeut,Springer,https://link.springer.com/article/10.1007/s00278-013-0988-2,,206,3/10/20 11:56,HTML,,,,,,,,0,0,0,4,6,"Aufbauend ua auf der Konsistenztheorie von Grawe sollte untersucht werden, ob kognitive Dissonanz psychische Erkrankungen beeinflusst. Genauer, ob kognitive Dissonanz nach Entscheidungen 1) verstärkt bei Patienten mit psychischen Störungen auftritt und 2) mit der …"
0,"M Brentrup, G Kupitz",Spiritualität in der psychotherapeutischen Praxis–wozu ein Fallbuch gut ist,2015,,vr-elibrary.de,https://www.vr-elibrary.de/doi/abs/10.13109/9783666403798,,207,3/10/20 11:56,,,,,,,,,0,0,0,2,5,"Wir haben dieses Buch für Therapeuten als praxisorientiertes Angebot gedacht. Da wir hoffen, dass die Materialien und Übungen leicht in der therapeutischen Arbeit einsetzbar sind, auch indem sie als Hausaufgabe weitergegeben werden können, wollen wir trotz der …"
0,"YJ Jung, HCO Li, SW Kim",The Relationship Between Cleanliness Desire and Moral Judgment,2015,Korean Journal of the Science of …,koreascience.or.kr,http://www.koreascience.or.kr/article/JAKO201507455618953.page,,208,3/10/20 11:56,,,,,,,,,0,0,0,3,5,"Past experimental research reported that people become stricter in moral judgements when cleanliness-related concepts are activated. However, it is not clear whether pre-experimental individual differences in cleanliness desire is also related to moral judgment …"
0,M Livio,Tolices brilhantes,2017,,Editora Record,,,209,3/10/20 11:56,CITATION,,,,,,,,0,0,0,1,3,
0,ES Akhanlı,Bilişsel çelişki kuramı kapsamında replikasyon çalışması,2019,,dspace.baskent.edu.tr,http://dspace.baskent.edu.tr:8080/handle/11727/4164,,210,3/10/20 11:56,,,,,,,,,0,0,0,1,1,"Bu çalışmanın amacı, daha önce Festinger ve Carlsmith (1959) tarafından yapılan “Cognitive Consequences of Forced Compliance” adlı makaledeki çalışmanın bire bir tekrarlanmasıdır. Orijinal çalışmada katılımcılara verilen para ödülü 1 dolar ve 20 dolar …"
0,"王汉林, 莫雷",“动作-评价” 效应: 动作与认知的交互作用,2017,心理与行为研究,xml-data.org,http://www.xml-data.org/XYYXWYJ/html/2017/5/20170508.htm,,211,3/10/20 11:56,HTML,,,,,,,,0,0,0,2,3,"“动作-评价” 效应是具身认知理论的一个重要的支持性证据. 早期研究表明, 人们倾向于对积极刺激做“拉” 反应而对消极刺激做“推” 反应, 进而在效价评定过程中表现出一种“动作-评价” 效应. 而随后一系列研究发现该效应的表现模式并非固定, 并且该效应的发生不仅 …"
0,"ЕЕ Жернов, НА Жернова",Методологическое обоснование процесса управления знаниями: учет когнитивного диссонанса,2011,Journal of new economy,cyberleninka.ru,https://cyberleninka.ru/article/n/metodologicheskoe-obosnovanie-protsessa-upravleniya-znaniyami-uchet-kognitivnogo-dissonansa,,212,3/10/20 11:56,HTML,,,,,,,,0,0,0,2,9,Рассматриваются вопросы методологического процесса управления знаниями на основе учета теории когнитивного диссонанса. Анализируются результаты эксперимента по выявлению когнитивного диссонанса после принятия решения …
0,D Stöhr,"Wer entscheidet, Kopf oder Hand?",2012,,othes.univie.ac.at,http://othes.univie.ac.at/19850/,,213,3/10/20 11:56,,,,,,,,,0,0,0,1,8,"Diese Studie zeigt, dass sich positive Spuren von vergangenen Handlungen in Form von erworbenem Besitz durch Händewaschen auflösen lassen. Als Erklärungsansätze werden das Konzept des Embodiment und der Endowment-Effekt herangezogen. Embodiment …"
