Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"C Zahn-Waxler, R de Sousa, J Campos, J Averill…",Understanding Multimodal Emotional Expressions: Recent Advances in Basic Emotion Theory,,emotionresearcher.com,,http://emotionresearcher.com/understanding-multimodal-emotional-expressions-recent-advances-in-basic-emotion-theory/,,396,3/9/20 17:32,HTML,,,,,,,,0,0,0,5,,"August 2015–Basic Emotion Theory has proven to be a highly fruitful yet controversial set of ideas in the science of emotion, generating vigorous debate over the past 30 years (Barrett, Lindquist, & Gendron, 2007; Ekman, 1992; Ortony & Turner, 1990; Russell, 1994). At its core …"
0,"HL Connolly, CE Lefevre, AW Young, GJ Lewis","Authors' version of manuscript, as accepted for publication in Emotion.",2018,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/311b/f5a1b93473130cadcd1c1c9c1bfe4d649134.pdf,,397,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,2,"Although it is widely believed that females outperform males in the ability to recognise other people's emotions, this conclusion is not well supported by the extant literature. The current study sought to provide a strong test of the female superiority hypothesis by investigating sex …"
0,KA Lindquist,The role of language in emotional development Holly Shablack and Kristen A. Lindquist University of North Carolina at Chapel Hill,,carolinaaffectivescience.com,,https://www.carolinaaffectivescience.com/s/Shablack-Lindquist-Emo-Dev_FINAL.pdf,,398,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,,"Much literature suggests a link between language and emotions. Parents' language use is linked to children's later emotion perception and understanding. Perhaps most compellingly, access to emotion words shapes which emotion someone sees on another's face. In this …"
0,AR Kandasamy,Eye-Tracking Attentional Deployment: Emotion Regulation and Processing Visual Information in University Students,2019,,scholar.uwindsor.ca,https://scholar.uwindsor.ca/cgi/viewcontent.cgi?article=8712&context=etd,,399,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,1,"Attentional deployment is an emotion regulation strategy in which individuals redirect their attentional focus to change their emotional experience (Gross, 2013). At the present time, there is no standardized method of measuring attentional deployment. Some studies have …"
0,"F CAVICCHIO, L LEEMOR, S SHAMAY-TSOORY…",ARE EMOTIONAL DISPLAYS AN EVOLUTIONARY PRECURSOR TO COMPOSITIONALITY IN LANGUAGE?,,evolang.org,,http://evolang.org/neworleans/pdf/EVOLANG_11_paper_132.pdf,,400,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,,"Compositionality is a basic property of language, spoken and signed, according to which the meaning of a complex structure is determined by the meanings of its constituents and the way they combine (eg, Jackendoff, 2011 for spoken language; Sandler 2012 for constituents …"
0,L Bayet,Le développement de la perception des expressions faciales,2015,,theses.fr,https://www.theses.fr/2015GREAS049,,401,3/9/20 17:32,,,,,,,,,0,0,0,1,5,"Résumé Cette thèse se propose d'examiner le développement de la perception des expressions faciales émotionnelles en le replaçant dans le cadre théorique de la perception des visages: séparation entre aspects variants (expression, regard) et invariants (genre …"
0,FI Nwankwo,Body and Facial Expression: ERP correlates of emotion recognition,2018,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/93a5/f258b059a686526d995e1b6a940115f8c848.pdf,,402,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,2,"People look at faces all the time and it is the way we see and process the world. To be able to understand what other individuals might be feeling, the brain uses both faces and bodies to process and aid in the understanding the overall emotion for communication. Here I show …"
0,"F Cavicchio, L Leemor, S Shamay-Tsoory…",Compositionality in the expression of emotions,2017,,gramby.haifa.ac.il,http://gramby.haifa.ac.il/images/Articles_2016/CompositionalityExpressionEmotions.pdf,,403,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,3,"Page 1. Compositionality in the expression of emotions 1 Federica Cavicchio Livnat Leemor Simone Shamay-Tsoory Svetlana Dachkovsky Wendy Sandler 3rd GRAMBY Workshop, Haifa 9th March 2017 The Fourth Israeli Conference on Cognitive Research (ISCOP), 21-23 February …"
1,"DN Albohn, JC Brandenburg, RB Adams",Perceiving Emotion in the “Neutral” Face: A Powerful Mechanism of Person Perception,2019,The Social Nature of Emotion …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-32968-6_3,"https://scholar.google.com/scholar?cites=15882331730971517101&as_sdt=2005&sciodt=0,5&hl=en",404,3/9/20 17:32,,,,,,,,,1,1,0,3,1,"This chapter focuses on emotion-relevant information that is consistently and reliably extracted from so-called “neutral” faces. We argue that individuals draw strong inferences about others' personalities, inner thoughts, and beliefs from facial appearance alone, and do …"
0,"MM MERMILLOD, MJY BAUDOUIN, MR CALDARA…",Le développement de la perception des expressions faciales,2015,,researchgate.net,https://www.researchgate.net/profile/Laurie_Bayet/publication/316071063_The_development_of_facial_expressions_perception/links/5acce05ea6fdcc8784090653/The-development-of-facial-expressions-perception.pdf,,405,3/9/20 17:32,PDF,,,,,,,,0,0,0,4,5,"Cette thèse se propose d'examiner le développement de la perception des expressions faciales émotionnelles en le replaçant dans le cadre théorique de la perception des visages: séparation entre aspects variants (expression, regard) et invariants (genre, type), rôle de …"
0,"U Espinós, EG Fernández-Abascal, M Ovejero",Theory of mind in remitted bipolar disorder: Interpersonal accuracy in recognition of dynamic nonverbal signals,2019,PloS one,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6738608/,,406,3/9/20 17:32,HTML,,,,,,,,0,0,0,3,1,"A relatively unexplored aspect in bipolar disorder (BD) is the ability to accurately judge others nonverbal behavior. To explore this aspect of social cognition in this population is particularly meaningful, as it may have an influence in their social and interpersonal …"
0,"F Pan, L Li, Y Zhang, L Zhang, Y Ou",The Effect of Contextual Information and Emotional Clarity on Emotional Evaluation,,aijssnet.com,,https://www.aijssnet.com/journals/Vol_6_No_4_December_2017/12.pdf,,407,3/9/20 17:32,PDF,,,,,,,,0,0,0,5,,The present study aimed to investigate the effect of contextual information and emotional clarity on valence and employed a three-factor mixed design in which participants were required to view the picture combined with athlete's facial expression and contextual …
0,A Metallinou,"Multimodality, context and continuous dynamics for recognition and analysis of emotional states, and applications in healthcare",2013,,search.proquest.com,http://search.proquest.com/openview/85077ac19077b8eef69dcf4c3d34977c/1?pq-origsite=gscholar&cbl=18750&diss=y,,408,3/9/20 17:32,BOOK,,,,,,,,0,0,0,1,7,"Human expressive communication is characterized by the continuous flow of multimodal information, such as facial, vocal and bodily gestures, which may convey the participant's affect. Additionally, the emotional state of a participant is typically expressed in context, and …"
0,"S Anzellotti, SD Houlihan, S Liburd Jr, R Saxe",Leveraging facial expressions and contextual information to investigate opaque representations of emotions.,2019,Emotion,psycnet.apa.org,https://psycnet.apa.org/doiLanding?doi=10.1037%2Femo0000685,,409,3/9/20 17:32,,,,,,,,,0,0,0,4,1,"Observers attribute emotions to others relying on multiple cues, including facial expressions and information about the situation. Recent research has used Bayesian models to study how these cues are integrated. Existing studies have used a variety of tasks to probe …"
0,DJ Lick,Prejudice is in the Eye of the Beholder: Harnessing Visual Adaptation to Understand and Combat Interpersonal Bias,2015,,escholarship.org,https://escholarship.org/uc/item/7df9q6m7,,410,3/9/20 17:32,,,,,,,,,0,0,0,1,5,"People form evaluative judgments of others after mere glimpses of them. Although the consequences of these judgments have been well documented, the proximal factors that give rise to them remain less clear. Here, I integrate research from the social, cognitive, and …"
0,H März,Obstacles to Nonverbal Communication and Nonverbal Equilibrium across Cultures: Master Thesis,2018,,neobooks,,,411,3/9/20 17:32,CITATION,,,,,,,,0,0,0,1,2,
0,"BM Waller, E Julle-Daniere, J Micheletta",Measuring the evolution of facial 'expression'using multi-species FACS,2020,Neuroscience & Biobehavioral …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0149763419302404,,412,3/9/20 17:32,,,,,,,,,0,0,0,3,1,"Darwin observed that form, and in his view, meaning, of facial behaviour (observable changes in the appearance of the face, often termed facial 'expression') is similar between a wide range of species and concluded that this must be due to a shared ancestral origin. Yet …"
0,R Palmberg,The Effect of Facial Expressions Valence on the Perception of the Body Motions of Virtual Groups,2016,,diva-portal.org,http://www.diva-portal.org/smash/record.jsf?pid=diva2:1010271,,413,3/9/20 17:32,,,,,,,,,0,0,0,1,4,To understand what modality affects the perception of emotion is interesting since it would help us get closer to understanding and dissecting emotions. Earlier research has shown that body motions can help disambiguate ambiguous (determining something vaguely …
0,KB WEITZ,Applying Explainable Artificial Intelligence for Deep Learning Networks to Decode Facial Expressions of Pain and Emotions,2018,,opus.bibliothek.uni-augsburg.de,https://opus.bibliothek.uni-augsburg.de/opus4/files/65312/Masterarbeit_KatharinaBlandinaWeitz_digital_komp.pdf,,414,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,2,"Facial expressions are one of the most important human nonverbal signals in interacting with other people and thus contribute to the emergence and maintenance of social relationships (Frith, 2009). One of the tasks of facial expressions is to communicate emotions …"
0,"DJ Kellie, KR Blake, RC Brooks",What drives female objectification? An investigation of appearance-based interpersonal perceptions and the objectification of women,2019,PloS one,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6707629/,,415,3/9/20 17:32,HTML,,,,,,,,0,0,0,3,1,"Previous research finds that both men and women perceive sexualized women as lacking in certain human qualities such as mental capacity and moral status. The mechanism underlying this effect, however, is unclear. The present two studies test how appearance …"
0,M Bayles,A review of Screen Relations: The Limits of Computer-Mediated Psychoanalysis and Psychotherapy,,academia.edu,,http://www.academia.edu/download/53508982/bayles2016.pdf,,416,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,,"Gillian Isaacs Russell has written an important, well-researched, in-terdisciplinary book that cogently argues that meeting in the office is anything but passé. Although recognizing that technology infuses every aspect of our 21st-century lives, Isaacs Russell presents strong …"
0,"DH Lee, AK Anderson",Emotions as Information-Processing Functions in Behavior and Experience,2017,Psychological Inquiry,Taylor & Francis,https://www.tandfonline.com/doi/full/10.1080/1047840X.2017.1256129,,417,3/9/20 17:32,HTML,,,,,,,,0,0,0,2,3,Here we consider two components of emotions from a functional perspective of information processing: one of behavior and one of experience. The first component we discuss is facial expressive behavior in emotion. Darwin (1872/1998) originally theorized that our …
0,"J Diederich, M Nawfal, N Al Moussawi, L Tfaily",Cognition and Therapy in Autism Spectrum Disorder (ASD),2018,,psyarxiv.com,https://psyarxiv.com/uct93/,,418,3/9/20 17:32,,,,,,,,,0,0,0,4,2,"Recent results on cognitive processing styles in autism spectrum disorder (ASD) open new avenues for successful psychological support and interventions. Previously, psychological treatment for ASD focussed on shaping behaviour by use of classical or instrumental …"
0,M Fung,CSC400: ITRG Miniproposals,,Citeseer,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.386.7424&rep=rep1&type=pdf,,419,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,,The general subject of body language and how much can be inferred from it is a well explored topic. There have been both results published in favor of and against the influence of body language versus facial expressions in reading the emotions of others. In one recent …
0,"B Ryan, A Vijayan",Classifying Normal and Suspicious Behaviours When Accessing Public Locations,2018,Congress of the International Ergonomics Association,Springer,https://link.springer.com/chapter/10.1007/978-3-319-96074-6_11,,420,3/9/20 17:32,,,,,,,,,0,0,0,2,2,"In order to identify and respond appropriately to suspicious behaviour in public locations, it can be important to understand the typical behaviours in a particular setting. An observation study has been carried out at two libraries to explore the entry behaviours as people …"
1,"J Inthiam, A Mowshowitz, E Hayashi",Mood Perception Model for Social Robot Based on Facial and Bodily Expression Using a Hidden Markov Model,2019,Journal of Robotics and …,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jrobomech/31/4/31_629/_article/-char/ja/,"https://scholar.google.com/scholar?cites=11919600449690921372&as_sdt=2005&sciodt=0,5&hl=en",421,3/9/20 17:32,,,,,,,,,1,1,0,3,1,"抄録 In the normal course of human interaction people typically exchange more than spoken words. Emotion is conveyed at the same time in the form of nonverbal messages. In this paper, we present a new perceptual model of mood detection designed to enhance a robot's …"
0,DW Pfaff,A Neuroscientist Looks at Robots,2015,,books.google.com,https://books.google.com/books?hl=en&lr=&id=CNDACwAAQBAJ&oi=fnd&pg=PR5&ots=9svoKAP_mL&sig=niY330GSsUfenoGi8mVPS4MMN_o,,422,3/9/20 17:32,BOOK,,,,,,,,0,0,0,1,5,""" The book, written for a general educated public, compares the most important elements of the human nervous system to the corresponding capacities of robots. Crucial are the areas of activities for which the constraints limiting human and robot performances are much …"
0,"O Itkes, A Kron",Affective and Semantic Representations of Valence: A Conceptual Framework,2019,Emotion Review,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1754073919868759,,423,3/9/20 17:32,,,,,,,,,0,0,0,2,1,"The current article discusses the distinction between affective valence—the degree to which an affective response represents pleasure or displeasure—and semantic valence, the degree to which an object or event is considered positive or negative. To date, measures …"
0,"M Magdin, M Kohútek, Š Koprda, Z Balogh",EmoSens–The Proposal of System for Recognition of Emotion with SDK Affectiva and Various Sensors,2019,International Conference on …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-26763-6_39,,424,3/9/20 17:32,,,,,,,,,0,0,0,4,1,"The face recognition and subject emotion classification is also an important area of current studies in psychology, with many potential uses and applications. Correctly assessing and recognizing subject's emotion can lead to better understanding its behavior. However the …"
0,A Scarantino,Affective Pragmatics Extended: From Natural to Overt Expressions of Emotions,2019,The Social Nature of Emotion Expression,Springer,https://link.springer.com/chapter/10.1007/978-3-030-32968-6_4,,425,3/9/20 17:32,,,,,,,,,0,0,0,1,1,"I first distinguish between five ways to express emotions: through involuntary muskoskeletal displays, through involuntary autonomic displays, through intentional bodily displays, through instrumental actions and through displaced actions. I then summarize my Theory of …"
0,L Bayet,The development of facial expressions perception,2015,,hal.archives-ouvertes.fr,https://hal.archives-ouvertes.fr/tel-01475668/,,426,3/9/20 17:32,,,,,,,,,0,0,0,1,5,"This thesis addressed the question of how the perception of emotional facial expressions develops, reframing it in the theoretical framework of face perception: the separation of variant (expression, gaze) and invariant (gender, race) streams, the role of experience, and …"
2,"N Betz, K Hoemann, LF Barrett",Words are a context for mental inference.,2019,Emotion,psycnet.apa.org,https://psycnet.apa.org/journals/emo/19/8/1463/,"https://scholar.google.com/scholar?cites=3754871245106848961&as_sdt=2005&sciodt=0,5&hl=en",427,3/9/20 17:32,,,,,,,,,2,2,1,3,1,"Accumulating evidence indicates that context has an important impact on inferring emotion in facial configurations. In this paper, we report on three studies examining whether words referring to mental states contribute to mental inference in images from the Reading the …"
0,CA Fisher,Effects of Temporal and Spatial Context Within the Macaque Face-Processing System,2015,,digitalcommons.rockefeller.edu,https://digitalcommons.rockefeller.edu/student_theses_and_dissertations/279/,,428,3/9/20 17:32,,,,,,,,,0,0,0,1,5,"Temporal and spatial context play a key role in vision as a whole, and in face perception specifically. However, little is known about the neurophysiological mechanisms by which contextual cues exert their effects. Anatomically distinct face patches in the macaque brain …"
0,"PRSJM Missana, T Grossmann",Putting the face in context: Body expressions impact facial emotion processing in human infants,2015,,researchgate.net,https://www.researchgate.net/profile/Tobias_Grossmann/publication/295245447_Putting_the_face_in_context_Body_expressions_impact_facial_emotion_processing_in_human_infants/links/56e2d94908ae539fbfc06915/Putting-the-face-in-context-Body-expressions-impact-facial-emotion-processing-in-human-infants.pdf,,429,3/9/20 17:32,PDF,,,,,,,,0,0,0,2,5,"Body expressions exert strong contextual effects on facial emotion perception in adults. Specifically, conflicting body cues hamper the recognition of emotion from faces, as evident on both the behavioral and neural level. We examined the developmental origins of the …"
0,Y Stussi,Relevance detection as a psychological determinant of emotional learning,2019,,biblio.ugent.be,https://biblio.ugent.be/publication/8619898/file/8619905.pdf,,430,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,1,"Emotional learning is a pivotal process that enables organisms to predict and anticipate stimuli with high importance in the environment, thereby helping them flexibly shape appropriate behaviors promoting survival and well-being. Surprisingly, mechanisms …"
0,YE Soelistio,Do you see what I see? Taking perspective of others using facial images,2018,2018 4th International Conference on Science …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8528614/,,431,3/9/20 17:32,,,,,,,,,0,0,0,1,2,"Albeit many HCI/emotion recognition studies use facial expressive images, few scrutinize the accuracies of the people (experimenters and participants) in perceiving the expressions representing the intended emotions. The misinterpretation of the expression will put bias in …"
1,"F Rida, LR Ardila, LE Coronado, A Nait-ali, G Venture",From Motion to Emotion Prediction: A Hidden Biometrics Approach,2020,Hidden Biometrics,Springer,https://link.springer.com/chapter/10.1007/978-981-13-0956-4_11,"https://scholar.google.com/scholar?cites=6784616342091509874&as_sdt=2005&sciodt=0,5&hl=en",432,3/9/20 17:32,,,,,,,,,1,1,0,5,1,"In this chapter it will be discussed the capability of using motion recognition in order to predict the human emotion. Considered as a behavioral hidden biometrics approach, a specific system has been developed for this purpose wherein, several Machine-Learning …"
0,KLE Ewart,"The Impact of an Integrated iPad Daily Multiliteracies Pedagogy on Elementary Students' Reading Achievement, Skills, Engagement, Collaboration and Learning, and …",2018,,yorkspace.library.yorku.ca,https://yorkspace.library.yorku.ca/xmlui/handle/10315/35792,,433,3/9/20 17:32,,,,,,,,,0,0,0,1,2,"This study investigated the impact of the absence and presence of digital technology as part of a daily literacy program on second grade elementary students reading achievement, skill development and engagement, collaboration and learning, and student and parent …"
0,"AR Madipakkam, M Rothkirch",The Unconscious Processing of Social Information,2019,… Between Consciousness and …,books.google.com,https://books.google.com/books?hl=en&lr=&id=PwWdDwAAQBAJ&oi=fnd&pg=PA92&ots=ee6l__ymwI&sig=tu0BWQ4LQkkdc1npbrI2TOBL1sM,,434,3/9/20 17:32,,,,,,,,,0,0,0,2,1,"The English poet John Donne said,“No man is an island”. Human beings are social animals and the precise processing of social information is critical for successful interactions and normal development. In fact, the proper processing of social information is so crucial that …"
0,"P Muñoz, C Farkas",Gestural Representation of Emotions: A Comparative Study on Chilean and American Women,2017,Journal of Child and Family Studies,Springer,https://link.springer.com/article/10.1007/s10826-017-0724-6,,435,3/9/20 17:32,,,,,,,,,0,0,0,2,3,"Emotions and their expression are adaptive processes, relevant to maintaining personal welfare and to structuring social relations through the verbal and nonverbal communication of feelings and needs to others. Emotional representation refers to the ability to intentionally …"
0,"AH Fischer, LS Pauw, ASR Manstead",Emotion Recognition as a Social Act: The Role of the Expresser-Observer Relationship in Recognizing Emotions,2019,The Social Nature of Emotion …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-32968-6_2,,436,3/9/20 17:32,,,,,,,,,0,0,0,3,1,There is abundant evidence both from the scientific literature as well as from everyday experiences that people are generally quite capable of inferring emotions from the face. But what does it mean that people are able to recognize others' emotions? We first reflect on the …
0,"X DING, T KANG, X ZHAO, J FUN",A comparison for machine processing of emotional body language and facial expression,2018,Advances in Psychological …,journal.psych.ac.cn,http://journal.psych.ac.cn/xlkxjz/EN/10.3724/SP.J.1042.2018.00423,,437,3/9/20 17:32,,,,,,,,,0,0,0,4,2,"Both body language and facial expression recognition provide sensitive clues about individual emotion recognition. Facial expression and bodily expression can be detected to a similar extent in the early stages of visual processing, where reflects the subcortical …"
0,"S Anzellotti, LL Young",The Acquisition of Person Knowledge,2019,Annual review of psychology,annualreviews.org,https://www.annualreviews.org/doi/abs/10.1146/annurev-psych-010419-050844,,438,3/9/20 17:32,,,,,,,,,0,0,0,2,1,"How do we learn what we know about others? Answering this question requires understanding the perceptual mechanisms with which we recognize individuals and their actions, and the processes by which the resulting perceptual representations lead to …"
1,"M Lecker, R Dotsch, G Bijlstra, H Aviezer",Bidirectional contextual influence between faces and bodies in emotion perception.,2019,Emotion,psycnet.apa.org,https://psycnet.apa.org/record/2019-36978-001,"https://scholar.google.com/scholar?cites=13068779367486360693&as_sdt=2005&sciodt=0,5&hl=en",439,3/9/20 17:32,,,,,,,,,1,1,0,4,1,"Recent evidence shows that body context may alter the categorization of facial expressions. However, less is known about how facial expressions influence the categorization of emotional bodies. We hypothesized that context effects would be displayed bidirectionally …"
0,"HC Mui, M Goudbeek, M Swerts",Can We Tell Winners and Losers Apart?: Social and Cultural Effects on Facial Expressions of Children and Adults in Games,2015,Emotional Expression: The …,books.google.com,https://books.google.com/books?hl=en&lr=&id=sQIvCwAAQBAJ&oi=fnd&pg=PT202&ots=EkjPWU1J9u&sig=V180VCBCV4mX4pztqEQMNxfi8Y0,,440,3/9/20 17:32,,,,,,,,,0,0,0,3,5,"Can we tell winners and losers apart, on the basis of their facial expressions? In this chapter, we investigate the effects of social and cultural factors on expressions associated with winning and losing in games. Eightyearolds and adults, who were either Dutch or Chinese …"
0,"HT Rhee, SB Yang",Reaction Videos on Music Videos: A New Phenomenon in the Music Industry Research-in-Progress,2014,Proceedings of the Korea Contents …,koreascience.or.kr,http://www.koreascience.or.kr/article/CFKO201431749163927.page,,441,3/9/20 17:32,,,,,,,,,0,0,0,2,6,"제 2 조 (용어의 정의) ① ""이용자""라 함은 당 사이트에 접속하여 이 약관에 따라 당 사이트가 제공하는 서비스를 받는 회원 및 비회원을 말합니다. ② ""회원""이라 함은 서비스를 이용하기 위하여 당 사이트에 개인정보를 제공하여 아이디(ID)와 비밀번호를 부여 받은 자를 말합니다. ③ ""회원 아이디(ID)""라 …"
0,M Mileva,Within-Person Variability in Social Evaluation,2017,,etheses.whiterose.ac.uk,http://etheses.whiterose.ac.uk/id/eprint/18034,,442,3/9/20 17:32,,,,,,,,,0,0,0,1,3,"When meeting someone for the first time, we not only extract a wealth of information about their age, gender, ethnicity, or mood, but we also evaluate them on social dimensions such as attractiveness, trustworthiness, or dominance. What makes these social inferences …"
0,"MM Shuster, LA Camras, A Grabell…",Faces in the wild: A naturalistic study of children's facial expressions in response to an Internet prank,2020,Cognition and …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/02699931.2019.1611542,,443,3/9/20 17:32,,,,,,,,,0,0,0,4,1,There is surprisingly little empirical evidence supporting theoretical and anecdotal claims regarding the spontaneous production of prototypic facial expressions used in numerous emotion recognition studies. Proponents of innate prototypic expressions believe that this …
1,"H Lee, J Kim",The role of trait anxiety and emotional information in the perception of biological motion,2018,한국심리학회지: 인지 및 생물,researchgate.net,https://www.researchgate.net/profile/Hannah_Lee43/publication/323023227_The_role_of_trait_anxiety_and_emotional_information_in_the_perception_of_biological_motion/links/5baa1dcd45851574f7e43d5f/The-role-of-trait-anxiety-and-emotional-information-in-the-perception-of-biological-motion.pdf,"https://scholar.google.com/scholar?cites=10943493008297455137&as_sdt=2005&sciodt=0,5&hl=en",444,3/9/20 17:32,PDF,,,,,,,,1,0.5,1,2,2,"Anxious individuals are known to process socially-relevant stimuli in an aberrant way, in both higher cognitive level and low level perceptual processing. While the majority of previous studies have investigated the influence of anxiety on processing of nonverbal …"
0,"G Dirupo, P Garlasco, C Chappuis…",State-specific and supraordinal components of facial response to pain,2020,IEEE Transactions …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8954806/,,445,3/9/20 17:32,,,,,,,,,0,0,0,4,1,"Pain inadequate treatment is frequent in modern society, with major medical, ethical, and financial implications. In many healthcare environments, pain is quantified prevalently through subjective measures, such as self-reports from patients or health care providers' …"
0,"S Liu, Q Tan, S Han, W Li, X Wang, Y Gan, Q Xu…",The language context effect in facial expressions processing and its mandatory characteristic,2019,Scientific reports,nature.com,https://www.nature.com/articles/s41598-019-47075-x,,446,3/9/20 17:32,HTML,,,,,,,,0,0,0,8,1,"Background visual scenes in which faces are perceived provide contextual information for facial expression processing. One type of background information, the language context, has a vital influence on facial expression processing. The current study is aimed to …"
0,K MacMullin,Technology use in counselling practice: An actor-network theory report,2019,,dt.athabascau.ca,https://dt.athabascau.ca/jspui/handle/10791/298,,447,3/9/20 17:32,,,,,,,,,0,0,0,1,1,The purpose of this actor-network theory report on technology use in counselling practice is to present a snapshot of how telecommunications technology is being used in counselling now and to present opportunities for counsellor responses to technology that could benefit …
0,"HJH Liu, L Tan, L Gui, B Nabbe, I Matthews…",Panoptic Studio: A Massively Multiview System for Social Motion Capture (Supplementary Material),,cs.cmu.edu,,https://www.cs.cmu.edu/~hanbyulj/panoptic-studio/ICCV2015_SMC_Supp.pdf,,448,3/9/20 17:32,PDF,,,,,,,,0,0,0,6,,"We capture people engaged in various social interactions using our sensing system comprised of 480 views. To evoke natural interactions, we involved participants in various games: Ultimatum, Prisoner's dilemma, Mafia, Haggling, 007 bang. No behavioral …"
0,"JH Seo, JY Yang, DS Kwon",Learning and reproduction of valence-related communicative gesture,2015,2015 IEEE-RAS 15th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/7363541/,,449,3/9/20 17:32,,,,,,,,,0,0,0,3,5,This paper proposes a robotic system capable of learning and reproducing robot gestures based on the Learning by Demonstration (LbD) approach. We focused on those gestures that are used for communicative purposes in human-human interaction. These gestures …
0,"L WANG, W FENG, L JIA, X ZHU, W LUO…",Emotional processing of winning and losing facial expression and body posture,2018,Acta Psychologica …,journal.psych.ac.cn,http://journal.psych.ac.cn/xlxb/EN/Y2018/V50/I8/892,,450,3/9/20 17:32,,,,,,,,,0,0,0,6,2,"For humans, both face and body play important roles in conveying emotional information. Previous studies showed that body postures rather than faces could provide more valid information about valence in the recognition of victory and defeat. The present study aimed …"
0,TA Olugbade,Automatic Monitoring of Physical Activity Related Affective States for Chronic Pain Rehabilitation,2018,,discovery.ucl.ac.uk,https://discovery.ucl.ac.uk/id/eprint/10045652/,,451,3/9/20 17:32,,,,,,,,,0,0,0,1,2,"Chronic pain is a prevalent disorder that affects engagement in valued activities. This is a consequence of cognitive and affective barriers, particularly low self-efficacy and emotional distress (ie fear/anxiety and depressed mood), to physical functioning. Although clinicians …"
0,"H Weinberg, A Rolnick",Theory and practice of online therapy,2020,,"New York, NY: Taylor & Francis",,,452,3/9/20 17:32,CITATION,,,,,,,,0,0,0,2,1,
0,JS Peterman,Inter-and Intrapersonal Body Perception in Schizophrenia,2016,,etd.library.vanderbilt.edu,https://etd.library.vanderbilt.edu/available/etd-11182016-075016/unrestricted/JoelPeterman.pdf,,453,3/9/20 17:32,PDF,,,,,,,,0,0,0,1,4,"The journey, which resulted in this document, would not have been possible were it not for those individuals in my life who supported and travelled alongside me through its entirety. While there are more people who I would like to acknowledge than would be feasible to …"
0,"M Appel, C Schreiner, MB Haffmans, T Richter",The mediating role of event-congruent emotions in narrative persuasion,2019,Poetics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0304422X19300117,,454,3/9/20 17:32,,,,,,,,,0,0,0,4,1,"Listening to, reading, or watching a story is often a highly emotional experience. The current experiment was designed to gain insight into the role of emotions as part of the persuasive influence of stories. Our focus was on emotions that correspond to a storyline (event …"
0,S Wang,Advisor: Professor Ralph Adolphs,2014,,CALIFORNIA INSTITUTE OF …,,,455,3/9/20 17:32,CITATION,,,,,,,,0,0,0,1,6,
0,"A Melzer, T Shafir, RP Tsachor",How Do We Recognize Emotion From Movement? Specific Motor Components Contribute to the Recognition of Each Emotion,2019,Frontiers in psychology,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01389/abstract,,456,3/9/20 17:32,,,,,,,,,0,0,0,3,1,"Are there movement features that are recognized as expressing each basic emotion by most people, and what are they? In our previous study we identified sets of Laban movement components that, when moved, elicited the basic emotions of anger, sadness, fear and …"
0,"F Sajjad, AF Ahmed, MA Ahmed",A Study on the Learning Based Human Pose Recognition,2017,2017 9th IEEE-GCC …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8448200/,,457,3/9/20 17:32,,,,,,,,,0,0,0,3,3,"Human pose recognition is considered a well-known process of estimating the human body pose from a single image or a series of video frames. There exist many applications that can benefit from human pose technology eg activity recognition, human tracking, 3D gaming …"
