"annotation_id","annotator","assert","certainty","created_at","id","lead_time","note","sentence","task_id","updated_at"
172,"2","1","1","2026-07-15T10:45:05.081951Z",105685,23.542,"","For example, anger connotes dominance, men (vs. women) are stereotyped as dominant, and judgments of leadership potential are related to dominance (e.g., Rule & Ambady, 2008b, 2009; Todorov, Mandisodza, Goren, & Hall, 2005).","T0314","2026-07-15T10:45:05.081963Z"
171,"2","1","0.5","2026-07-15T10:44:40.282480Z",105686,31.181,"","Indeed, some studies did not find initial attitudes to play any role in the licensing effect (e.g., Effron, Miller, & Monin, 2012; Monin & Miller, 2001), whereas other studies yielded seemingly opposite results.","T0315","2026-07-15T10:44:40.282499Z"
170,"2","0","","2026-07-15T10:44:07.566140Z",105687,21.689,"","Some generations of investors may not form rational expectations, and even if all generations of investors do, rational expectations may not be common knowledge across or even within the generations.","T0316","2026-07-15T10:44:07.566152Z"
169,"2","1","0.75","2026-07-15T10:43:44.097882Z",105688,21.017,"","Ample research has already shown that when people are in a more deliberative mindset, they show very different judgment and decision-making processes (e.g. Frederick, 2005; Stanovich & West, 2000, 2008).","T0317","2026-07-15T10:43:44.097893Z"
168,"2","1","1","2026-07-15T10:43:21.816398Z",105689,47.597,"","However, a closer look shows that higher levels of intrinsic motivation led to lower expression of prejudice (Amodio, Devine, and Harmon-Jones 2008 ; Devine et al.","T0318","2026-07-15T10:43:21.816416Z"
167,"2","1","0","2026-07-15T10:42:33.130402Z",105690,21.328,"","In addition, individuals in strong motivational states may reduce rational thought and caution in information seeking and decision making [20], [31].","T0319","2026-07-15T10:42:33.130417Z"
166,"2","1","0.75","2026-07-15T10:42:10.373195Z",105691,67.29,"","As affirmed by Husnu and Crisp, ‘while there may be facilitating conditions that improve its effectiveness, contact basically works’ (Husnu and Crisp 2010: 943, italics in original).","T0320","2026-07-15T10:42:10.373244Z"
165,"2","0","","2026-07-15T10:41:01.917521Z",105692,19.783,"","Served with 125 mL of milk Between (overnight fast) −a O a Episodic: no effect on verbal learning.","T0321","2026-07-15T10:41:01.917535Z"
164,"2","1","1","2026-07-15T10:40:40.892367Z",105693,63.88,"","That is, because stereotypes are activated more in threatened than non-threatened individuals (Goff et al., 2008; Steele & Aronson, 1995), evidence of stereotype activation is suggestive of stereotype threat.","T0322","2026-07-15T10:40:40.892380Z"
163,"2","1","0.75","2026-07-15T10:39:18.132234Z",105694,22.209,"","By contrast, as Dulleck et al. (2011) have shown, ’liability’ is a quite robust institution in markets for credence goods.","T0323","2026-07-15T10:39:18.132251Z"
162,"2","1","1","2026-07-15T10:38:54.408290Z",105695,45.001,"","Philosophers and psychologists agree that because anger promotes aggressive behavior, it is a costly strategy for addressing social challenges (Hutcherson and Gross 2011, 720; Nichols 2007, 417; Pereboom 2009, 172), and risks backfiring when trying to change a wrongdoer’s behavior (Van Dijk et al. 2008; Wubben, De Cremer, and Van Dijk 2011).","T0324","2026-07-15T10:38:54.408306Z"
161,"2","0","","2026-07-15T10:38:07.557053Z",105696,35.227,"","Post hoc analysis revealed higher tryptophan levels after the high-carb/protein breakfast for all postprandial samples [1045 hours: t(17) = 2.","T0325","2026-07-15T10:38:07.557088Z"
160,"2","0","","2026-07-15T10:37:30.769617Z",105697,21.904,"","Guided by research on imagined contact, we had hypothesised that the more people elabo‐ rate on their imagined interactions, the more favourable they will be toward the outgroup (see Husnu & Crisp, 2010).","T0326","2026-07-15T10:37:30.769644Z"
159,"2","0","","2026-07-15T10:37:07.420387Z",105698,29.009,"","However, in line with previous studies (Mõttus, Briley, et al., in press; Soto et al., 2008), the variance of acquiescence was larger for the younger cohort (average age 11 years) compared with the two older cohorts (mean ages 17 and 23 years): VAR11 = 0.44 versus VAR17 = 0.26 and VAR23 = 0.28.","T0327","2026-07-15T10:37:07.420403Z"
158,"2","1","0.25","2026-07-15T10:36:36.107830Z",105699,40.666,"","Several studies have shown that modelling AC as a method factor and removing its effects seem to mitigate at least the poor fi t to the expected model in personality measures which combine direct and reversed items (Morales-Vives, Lorenzo-Seva, & Vigil-Colet, 2017; Navarro-González et al., 2016; Rammstedt & Farmer, 2013; Soto et al., 2008).","T0328","2026-07-15T10:36:36.107844Z"
157,"2","1","0.5","2026-07-15T10:35:54.183254Z",105700,32.312,"","Relatedly, Farrell (2008) recently reported an isolation effect in forward serial recall in one experiment (but not in another similar one) in which people had to explicitly group the list on some trials and had to recall the timing of input items (rather than their identity) on some other trials.","T0329","2026-07-15T10:35:54.183268Z"
153,"2","1","0.5","2026-07-15T10:29:33.460150Z",105701,20.552,"","Past research indicates that these types of questions are reliable measures of cognitive activity and priming an action goal enhances performance on these questions (Albarracin & Hart, 2011; Albarracin et al., 2008).","T0330","2026-07-15T10:29:33.460170Z"
152,"2","1","1","2026-07-15T10:29:11.312966Z",105702,30.38,"","The level of trust one has for another person is the key determinant of one’s decision to connect with or self-protect from that person (Murray et al., 2006, 2008).","T0331","2026-07-15T10:29:11.312978Z"
151,"2","1","0.25","2026-07-15T10:28:39.243610Z",105703,46.236,"","However, as observed in previous work (Goschke & Dreisbach, 2008), despite differing intercepts, participants tend to exhibit similar slopes across experimental conditions (i.e. faster RTs in congruent and focal task trials, and slower RTs in incongruent and non-focal task trials).","T0332","2026-07-15T10:28:39.243622Z"
150,"2","0","","2026-07-15T10:27:51.529336Z",105704,27.293,"","Need for cognition distinguishes individuals who characteristically engage in and enjoy effortful analytical activities from those who do not (Cacioppo et al., 1983).","T0333","2026-07-15T10:27:51.529353Z"
149,"2","1","0.5","2026-07-15T10:27:22.748001Z",105705,27.484,"","One study argued that argument quality will influence message receivers’ attitudes in a social media context [7].","T0334","2026-07-15T10:27:22.748015Z"
148,"2","1","0","2026-07-15T10:26:50.406228Z",105706,23.532,"","This trade ‐ off of attributes can increase cognitive depletion (Masicampo and Baumeister 2008), as consumers must integrate heterogeneous information while reconciling competing goals (personal health vs. collective well ‐ being).","T0335","2026-07-15T10:26:50.406246Z"
147,"2","1","0.75","2026-07-15T10:26:17.359578Z",105707,24.053,"","For example Asch's (Asch, 1948) reinterpretation of Lorge's (Lorge, 1936) data on prestige, showed that message-recipients altered their level of agreement with an opinion, depending on whom they believed the author was.","T0336","2026-07-15T10:26:17.359596Z"
146,"2","1","0","2026-07-15T10:25:51.993354Z",105708,30.455,"","First, counterparts’ emotions may evoke reciprocal or complementary emotions (Friedman et al., 2004; Van Dijk et al., 2008; Van Kleef, De Dreu, & Manstead, 2004) that influence deception directly and indirectly.","T0337","2026-07-15T10:25:51.993369Z"
145,"2","1","0.25","2026-07-15T10:25:16.427707Z",105709,30.738,"","(2011) suggested that language proficiency is positively related to focusing and selective attention, thus to convergent rather than divergent thinking (Colzato et al., 2008).","T0338","2026-07-15T10:25:16.427727Z"
144,"2","1","0.25","2026-07-15T10:24:44.222934Z",105710,48.145,"","Previous studies suggested that the specificity and number of internal details for autobiographical memory and EFT decreased with age (Addis et al., 2008), therefore, age of participants might affect the intervention effect on EFT.","T0339","2026-07-15T10:24:44.222945Z"
143,"2","1","0.5","2026-07-15T10:23:54.765463Z",105711,43.965,"","(Shnabel and Nadler 2008; Shnabel et al. 2009) argue that parties to interpersonal wrongdoing have different needs, and satisfying those needs is an important aspect of promoting reconciliation.","T0340","2026-07-15T10:23:54.765477Z"
142,"2","1","0.5","2026-07-15T10:23:09.387247Z",105712,37.343,"","Janiszewski and Uy (2008) have also observed that precise price anchors led individuals to overestimate costs of a wide range of products more than rounded anchors.","T0341","2026-07-15T10:23:09.387261Z"
141,"2","0","","2026-07-15T10:22:30.835947Z",105713,28.127,"","The last-place-aversion hypothesis of Kuziemko et al. (2014) also provides an explanation for a motivated behaviour of very low ranked individuals.","T0342","2026-07-15T10:22:30.835968Z"
140,"2","0","","2026-07-15T10:22:01.410537Z",105714,27.244,"",", 2008), such that later familiarity depends on complete input patterns (Fiser and Aslin, 2005; Turk-Browne et al., 2008).","T0343","2026-07-15T10:22:01.410551Z"
139,"2","1","0.75","2026-07-15T10:21:32.844775Z",105715,26.495,"","Similarly, while experimental research supports the relationship between perceived endings and mixed emotions postulated by SST (Ersner-Hershfield et al., 2008), little is known about the extent to which developmental changes in the awareness of time as limited mediate age-related changes in mixed emotions in natural contexts.","T0344","2026-07-15T10:21:32.844786Z"
138,"2","1","0.5","2026-07-15T10:20:58.193581Z",105716,19.24,"","Research examining how to maximize these advantages found that organizations that emphasized the value of having employees across a variety of sociocultural backgrounds increased systemically marginalized employees’ feelings of comfort and trust within their workplaces (Purdie-Vaughns et al., 2008), as well as overall workplace performance (e.","T0345","2026-07-15T10:20:58.193592Z"
137,"2","1","1","2026-07-15T10:20:37.433694Z",105717,32.559,"","The message recipients will also maintain their previous attitude towards the subject of the message, and this will affect their perception of the rest of the message (e.g. Cacioppo et al., 1983).","T0346","2026-07-15T10:20:37.433708Z"
136,"2","1","0","2026-07-15T10:20:03.494967Z",105718,23.382,"","Such broader activations may stem from stronger connections between the lexical representations, which may lead to faster and wider semantic “basins” being formed (see Mirman & Magnuson, 2008, 2009).","T0347","2026-07-15T10:20:03.494983Z"
135,"2","1","0","2026-07-15T10:19:38.567577Z",105719,20.925,"","These experiences can lead to many harmful organizational outcomes, including increased concerns about fit (Murphy et al., 2007; Purdie-Vaughns et al., 2008), decreased intentions to remain in the setting (Lewis et al., 2017), and higher turnover rates (Hausknecht & Trevor, 2011).","T0348","2026-07-15T10:19:38.567614Z"
134,"2","1","0.5","2026-07-15T10:19:16.364716Z",105720,18.857,"","As general action and inaction prompts have been shown to promote general action and inaction goals (Albarracin et al., 2008), moods may exert interactive, motivational effects on behavior.","T0349","2026-07-15T10:19:16.364727Z"
133,"2","1","0","2026-07-15T10:18:56.581480Z",105721,31.862,"","In these studies overpricing can develop because FVs decline and market prices stay relatively constant until the second half of trading before they crash towards zero (see the baseline treatment of Kirchler et al. (2012) as an example).","T0350","2026-07-15T10:18:56.581572Z"
132,"2","1","0.5","2026-07-15T10:18:05.819182Z",105722,21.609,"","As Makovski, Sussman, and Jiang (2008) argued, the test pattern, as a taskrelevant stimulus, provides a potential cause of interference.","T0351","2026-07-15T10:18:05.819197Z"
131,"2","1","0.25","2026-07-15T10:17:39.365828Z",105723,21.679,"","They are more likely to evaluate the quality of arguments contained in a message than those who are lower in NFC (Cacioppo et al., 1983, 1996).","T0352","2026-07-15T10:17:39.365842Z"
130,"2","1","0","2026-07-15T10:17:16.054749Z",105724,21.927,"","Through restorative exchanges between victim and perpetrator this need may be met (Shnabel & Adler, 2008; Shnabel & Nadler, 2015).","T0353","2026-07-15T10:17:16.054762Z"
129,"2","1","0.25","2026-07-15T10:16:52.528264Z",105725,33.707,"","While this process occurs in almost everyone, individuals who do not feel secure in their partner’s love are more likely to prioritize self-protection goals at the cost of inhibiting connectedness goals (Murray et al., 2008, Murray et al., 2006).","T0354","2026-07-15T10:16:52.528276Z"
128,"2","1","0.75","2026-07-15T10:16:17.788021Z",105726,15.529,"","These studies collectively show that such traits “ associated with the evaluation of leadership overlap with traits that can be judged reliably from the face ” (Rule & Ambady, 2008: 109).","T0355","2026-07-15T10:16:17.788030Z"
127,"2","1","0.5","2026-07-15T10:16:01.188599Z",105727,16.765,"","Pride-recognition rates are typically around 80–90%, comparable to recognition rates found for the more established basic emotions; and, like the basic emotions, pride can be recognized quickly and efficiently from a single snapshot image (Tracy & Robins, 2008a).","T0356","2026-07-15T10:16:01.188612Z"
126,"2","0","","2026-07-15T10:15:39.932470Z",105728,13.73,"","We ﬁnd that the set of individual covariates (race, gender, marriage status, education, and income) are strong predictors of identifying with the Republicans and voting in presidential elections.","T0357","2026-07-15T10:15:39.932486Z"
125,"2","0","","2026-07-15T10:15:24.843212Z",105729,16.802,"","Near and distant neighbors were defined based on cosine similarity between feature vectors, as in Mirman and Magnuson (2008), with near neighbors defined as having cosine greater than 0.4 and distant neighbors defined as having cosine greater than 0.0 and less than 0.25.","T0358","2026-07-15T10:15:24.843226Z"
124,"2","1","0.25","2026-07-15T10:15:05.979791Z",105730,19.917,"","The factor that makes the difference seems to be the value of doing so for the power holder’s personal interests (Fehr, Herz, and Wilkening 2013).","T0359","2026-07-15T10:15:05.979811Z"
123,"2","0","","2026-07-15T10:14:33.681548Z",105731,18.246,"","By focusing on subjective distance, temporal selfappraisal theory ( Ross & Wilson, 2002; Wilson & Ross, 2001) follows research indicating that experiences of time (Brown et al., 1985; Schacter, 1996; Walker et al., 2003) are not accounted for by only objective distance.","T0360","2026-07-15T10:14:33.681562Z"
122,"2","1","1","2026-07-15T10:14:14.350936Z",105732,26.318,"","Individuals, thereore, learn to associate such weight with bodily and mental effort ospitality Management 53 (2016) 42–48 (Jostmann et al., 2009).","T0361","2026-07-15T10:14:14.350952Z"
121,"2","1","0.5","2026-07-15T10:13:46.911263Z",105733,23.606,"","Furthermore, the threat of appearing racist has been shown to trigger stereotype threat for Whites, resulting in higher levels of stereotype-confirming behavior (Goff et al., 2008).","T0362","2026-07-15T10:13:46.911276Z"
120,"2","1","0.75","2026-07-15T10:13:22.058623Z",105734,36.514,"","This mechanism of fatigue, however, has been challenged by evidence that motion-aftereffect storage persists beyond the expected time course for neural fatigue (Watamaniuk and Heinen, 2007) and that it can be generated from still photos with suggested motion (Winawer et al., 2008).","T0363","2026-07-15T10:13:22.058663Z"
119,"2","0","","2026-07-15T10:12:44.240611Z",105735,21.156,"","Our findings support the needs-based model of reconciliation 16 , the first time for an intergenerational conflict.","T0364","2026-07-15T10:12:44.240624Z"
118,"2","1","0.5","2026-07-15T10:12:19.820678Z",105736,27.339,"","The wording effect has been empirically examined since 1940, and several response styles, such as response acquiescence, overgeneralization, socially desirable, are found to be related to the wording effect (Cantril, 1940; Jackson & Messick, 1958; Roper, 1940; Rugg, 1941).","T0365","2026-07-15T10:12:19.820697Z"
117,"2","1","0.5","2026-07-15T10:11:51.503761Z",105737,17.185,"","In these studies, avoidant participants did not show increased relational strivings (Cox et al., 2008) or positive regard (Cox & Arndt, 2012) for attachment figures following mortality salience.","T0366","2026-07-15T10:11:51.503774Z"
116,"2","1","0.5","2026-07-15T10:11:33.168921Z",105738,16.115,"","Several earlier studies (Meyer et al., 2003; Roelofs, 2007, 2008a) that used the same combination of tasks— object naming followed by symbol categorization—showed that participants only initiated the eye movement to the symbol after they had retrieved the phonological form of the object name.","T0367","2026-07-15T10:11:33.168931Z"
115,"2","1","0.5","2026-07-15T10:11:16.157663Z",105739,21.762,"","” Research has found that internally focused counterfactuals are more helpful for performance improvement (McCrea, 2008).","T0368","2026-07-15T10:11:16.157680Z"
